0 	0
0.10101 	0
0.20202 	0
0.30303 	0
0.40404 	0
0.505051 	0
0.606061 	0
0.707071 	0
0.808081 	0
0.909091 	0
1.0101 	0
1.11111 	0
1.21212 	0
1.31313 	0
1.41414 	0
1.51515 	0
1.61616 	0
1.71717 	0
1.81818 	0
1.91919 	0
2.0202 	0
2.12121 	0
2.22222 	0
2.32323 	0
2.42424 	0
2.52525 	0
2.62626 	0
2.72727 	0
2.82828 	0
2.92929 	0
3.0303 	0
3.13131 	0
3.23232 	0
3.33333 	0
3.43434 	0
3.53535 	0
3.63636 	0
3.73737 	0
3.83838 	0
3.93939 	0
4.0404 	0
4.14141 	0
4.24242 	0
4.34343 	0
4.44444 	0
4.54545 	1.03001e-07
4.64646 	6.30704e-06
4.74747 	0.000119452
4.84848 	0.00111535
4.94949 	0.00631414
5.05051 	0.0244836
5.15152 	0.0700936
5.25253 	0.156671
5.35354 	0.286408
5.45455 	0.444775
5.55556 	0.606173
5.65657 	0.746248
5.75758 	0.851341
5.85859 	0.919472
5.9596 	0.953901
6.06061 	0.954705
6.16162 	0.915412
6.26263 	0.828766
6.36364 	0.697302
6.46465 	0.538465
6.56566 	0.378781
6.66667 	0.241994
6.76768 	0.140445
6.86869 	0.0742123
6.9697 	0.0358266
7.07071 	0.0158648
7.17172 	0.00647127
7.27273 	0.00244172
7.37374 	0.000855696
7.47475 	0.000279605
7.57576 	8.54978e-05
7.67677 	2.4549e-05
7.77778 	6.6399e-06
7.87879 	1.69678e-06
7.9798 	4.10789e-07
8.08081 	9.44611e-08
8.18182 	2.06804e-08
8.28283 	4.32008e-09
8.38384 	8.62872e-10
8.48485 	1.65101e-10
8.58586 	3.03164e-11
8.68687 	5.35115e-12
8.78788 	9.09348e-13
8.88889 	1.48989e-13
8.9899 	2.35668e-14
9.09091 	3.60344e-15
9.19192 	5.33228e-16
9.29293 	7.6447e-17
9.39394 	1.06292e-17
9.49495 	1.43466e-18
9.59596 	1.88139e-19
9.69697 	2.39907e-20
9.79798 	2.97693e-21
9.89899 	3.59703e-22
10 	6.28805e-23
