0 	9.94613e-231
0.0050025 	9.90354e-231
0.010005 	9.86095e-231
0.0150075 	9.81836e-231
0.02001 	9.77577e-231
0.0250125 	9.73318e-231
0.030015 	9.69059e-231
0.0350175 	9.648e-231
0.04002 	9.60541e-231
0.0450225 	9.56282e-231
0.050025 	9.57158e-231
0.0550275 	1.98e-230
0.06003 	3.00285e-230
0.0650325 	4.02569e-230
0.070035 	5.04854e-230
0.0750375 	6.07138e-230
0.08004 	7.09423e-230
0.0850425 	8.11707e-230
0.090045 	9.13992e-230
0.0950475 	1.01628e-229
0.10005 	8.62552e-230
0.105053 	-2.4636e-228
0.110055 	-5.01346e-228
0.115058 	-7.56332e-228
0.12006 	-1.01132e-227
0.125063 	-1.2663e-227
0.130065 	-1.52129e-227
0.135068 	-1.77628e-227
0.14007 	-2.03126e-227
0.145073 	-2.28625e-227
0.150075 	-1.58456e-227
0.155078 	6.19384e-226
0.16008 	1.25461e-225
0.165083 	1.88984e-225
0.170085 	2.52507e-225
0.175088 	3.1603e-225
0.18009 	3.79553e-225
0.185093 	4.43076e-225
0.190095 	5.06599e-225
0.195098 	5.70122e-225
0.2001 	3.15871e-225
0.205103 	-1.55093e-223
0.210105 	-3.13345e-223
0.215108 	-4.71597e-223
0.22011 	-6.29849e-223
0.225113 	-7.88101e-223
0.230115 	-9.46353e-223
0.235118 	-1.10461e-222
0.24012 	-1.26286e-222
0.245123 	-1.42111e-222
0.250125 	-5.8979e-223
0.255128 	3.88348e-221
0.26013 	7.82595e-221
0.265133 	1.17684e-220
0.270135 	1.57109e-220
0.275138 	1.96533e-220
0.28014 	2.35958e-220
0.285143 	2.75383e-220
0.290145 	3.14807e-220
0.295148 	3.54232e-220
0.30015 	9.78233e-221
0.305153 	-9.72386e-219
0.310155 	-1.95455e-218
0.315158 	-2.93672e-218
0.32016 	-3.91889e-218
0.325163 	-4.90106e-218
0.330165 	-5.88323e-218
0.335168 	-6.86539e-218
0.34017 	-7.84756e-218
0.345173 	-8.82973e-218
0.350175 	-1.21361e-218
0.355178 	2.4347e-216
0.36018 	4.88153e-216
0.365183 	7.32836e-216
0.370185 	9.77519e-216
0.375188 	1.2222e-215
0.38019 	1.46689e-215
0.385193 	1.71157e-215
0.390195 	1.95625e-215
0.395198 	2.20094e-215
0.4002 	-2.44256e-218
0.405203 	-6.09593e-214
0.410205 	-1.21916e-213
0.415208 	-1.82873e-213
0.42021 	-2.4383e-213
0.425213 	-3.04787e-213
0.430215 	-3.65743e-213
0.435218 	-4.267e-213
0.44022 	-4.87657e-213
0.445223 	-5.48614e-213
0.450225 	7.6538e-214
0.455228 	1.52624e-211
0.46023 	3.04484e-211
0.465233 	4.56343e-211
0.470235 	6.08202e-211
0.475238 	7.60061e-211
0.48024 	9.1192e-211
0.485243 	1.06378e-210
0.490245 	1.21564e-210
0.495248 	1.3675e-210
0.50025 	-3.79836e-211
0.505253 	-3.82118e-209
0.510255 	-7.60438e-209
0.515258 	-1.13876e-208
0.52026 	-1.51708e-208
0.525263 	-1.8954e-208
0.530265 	-2.27372e-208
0.535268 	-2.65204e-208
0.54027 	-3.03036e-208
0.545273 	-3.40868e-208
0.550275 	1.41751e-208
0.555278 	9.56666e-207
0.56028 	1.89916e-206
0.565283 	2.84165e-206
0.570285 	3.78414e-206
0.575288 	4.72663e-206
0.58029 	5.66912e-206
0.585293 	6.61161e-206
0.590295 	7.5541e-206
0.595298 	8.4966e-206
0.6003 	-4.70538e-206
0.605303 	-2.39504e-204
0.610305 	-4.74303e-204
0.615308 	-7.09101e-204
0.62031 	-9.439e-204
0.625313 	-1.1787e-203
0.630315 	-1.4135e-203
0.635318 	-1.6483e-203
0.64032 	-1.88309e-203
0.645323 	-2.11789e-203
0.650325 	1.4647e-203
0.655328 	5.99591e-202
0.66033 	1.18453e-201
0.665333 	1.76948e-201
0.670335 	2.35442e-201
0.675338 	2.93936e-201
0.68034 	3.52431e-201
0.685343 	4.10925e-201
0.690345 	4.69419e-201
0.695348 	5.27914e-201
0.70035 	-4.37757e-201
0.705353 	-1.50102e-199
0.710355 	-2.95826e-199
0.715358 	-4.41551e-199
0.72036 	-5.87275e-199
0.725363 	-7.32999e-199
0.730365 	-8.78724e-199
0.735368 	-1.02445e-198
0.74037 	-1.17017e-198
0.745373 	-1.3159e-198
0.750375 	1.27208e-198
0.755378 	3.75758e-197
0.76038 	7.38794e-197
0.765383 	1.10183e-196
0.770385 	1.46487e-196
0.775388 	1.8279e-196
0.78039 	2.19094e-196
0.785393 	2.55398e-196
0.790395 	2.91701e-196
0.795398 	3.28005e-196
0.8004 	-3.62129e-196
0.805403 	-9.4063e-195
0.810405 	-1.84505e-194
0.815408 	-2.74946e-194
0.82041 	-3.65388e-194
0.825413 	-4.5583e-194
0.830415 	-5.46272e-194
0.835418 	-6.36713e-194
0.84042 	-7.27155e-194
0.845423 	-8.17597e-194
0.850425 	1.01481e-193
0.855428 	2.35462e-192
0.86043 	4.60775e-192
0.865433 	6.86088e-192
0.870435 	9.11402e-192
0.875438 	1.13672e-191
0.88044 	1.36203e-191
0.885443 	1.58734e-191
0.890445 	1.81266e-191
0.895448 	2.03797e-191
0.90045 	-2.80882e-191
0.905453 	-5.89402e-190
0.910455 	-1.15071e-189
0.915458 	-1.71203e-189
0.92046 	-2.27334e-189
0.925463 	-2.83466e-189
0.930465 	-3.39597e-189
0.935468 	-3.95728e-189
0.94047 	-4.5186e-189
0.945473 	-5.07991e-189
0.950475 	7.69667e-189
0.955478 	1.47534e-187
0.96048 	2.87372e-187
0.965483 	4.27209e-187
0.970485 	5.67047e-187
0.975488 	7.06884e-187
0.98049 	8.46722e-187
0.985493 	9.86559e-187
0.990495 	1.1264e-186
0.995498 	1.26623e-186
1.0005 	-2.09162e-186
1.0055 	-3.69287e-185
1.01051 	-7.17658e-185
1.01551 	-1.06603e-184
1.02051 	-1.4144e-184
1.02551 	-1.76277e-184
1.03052 	-2.11114e-184
1.03552 	-2.45951e-184
1.04052 	-2.80788e-184
1.04552 	-3.15626e-184
1.05053 	5.64471e-184
1.05553 	9.24328e-183
1.06053 	1.79221e-182
1.06553 	2.66009e-182
1.07054 	3.52797e-182
1.07554 	4.39585e-182
1.08054 	5.26373e-182
1.08554 	6.13162e-182
1.09055 	6.9995e-182
1.09555 	7.86738e-182
1.10055 	-1.51435e-181
1.10555 	-2.31355e-180
1.11056 	-4.47566e-180
1.11556 	-6.63778e-180
1.12056 	-8.79989e-180
1.12556 	-1.0962e-179
1.13057 	-1.31241e-179
1.13557 	-1.52862e-179
1.14057 	-1.74483e-179
1.14557 	-1.96105e-179
1.15058 	4.04194e-179
1.15558 	5.79057e-178
1.16058 	1.1177e-177
1.16558 	1.65633e-177
1.17059 	2.19497e-177
1.17559 	2.73361e-177
1.18059 	3.27225e-177
1.18559 	3.81088e-177
1.1906 	4.34952e-177
1.1956 	4.88816e-177
1.2006 	-1.07405e-176
1.2056 	-1.44929e-175
1.21061 	-2.79117e-175
1.21561 	-4.13306e-175
1.22061 	-5.47494e-175
1.22561 	-6.81683e-175
1.23062 	-8.15871e-175
1.23562 	-9.5006e-175
1.24062 	-1.08425e-174
1.24562 	-1.21844e-174
1.25063 	2.84287e-174
1.25563 	3.62726e-173
1.26063 	6.97024e-173
1.26563 	1.03132e-172
1.27064 	1.36562e-172
1.27564 	1.69992e-172
1.28064 	2.03422e-172
1.28564 	2.36851e-172
1.29065 	2.70281e-172
1.29565 	3.03711e-172
1.30065 	-7.49873e-172
1.30565 	-9.07808e-171
1.31066 	-1.74063e-170
1.31566 	-2.57345e-170
1.32066 	-3.40627e-170
1.32566 	-4.23909e-170
1.33067 	-5.07191e-170
1.33567 	-5.90474e-170
1.34067 	-6.73756e-170
1.34567 	-7.57038e-170
1.35068 	1.97186e-169
1.35568 	2.27196e-168
1.36068 	4.34673e-168
1.36568 	6.4215e-168
1.37069 	8.49627e-168
1.37569 	1.0571e-167
1.38069 	1.26458e-167
1.38569 	1.47206e-167
1.3907 	1.67953e-167
1.3957 	1.88701e-167
1.4007 	-5.17085e-167
1.4057 	-5.68587e-166
1.41071 	-1.08547e-165
1.41571 	-1.60234e-165
1.42071 	-2.11922e-165
1.42571 	-2.6361e-165
1.43072 	-3.15298e-165
1.43572 	-3.66986e-165
1.44072 	-4.18674e-165
1.44572 	-4.70361e-165
1.45073 	1.35258e-164
1.45573 	1.42293e-163
1.46073 	2.71061e-163
1.46573 	3.99829e-163
1.47074 	5.28596e-163
1.47574 	6.57364e-163
1.48074 	7.86131e-163
1.48574 	9.14899e-163
1.49075 	1.04367e-162
1.49575 	1.17243e-162
1.50075 	-3.53001e-162
1.50575 	-3.56093e-161
1.51076 	-6.76886e-161
1.51576 	-9.97679e-161
1.52076 	-1.31847e-160
1.52576 	-1.63927e-160
1.53077 	-1.96006e-160
1.53577 	-2.28085e-160
1.54077 	-2.60164e-160
1.54577 	-2.92244e-160
1.55078 	9.19374e-160
1.55578 	8.91115e-159
1.56078 	1.69029e-158
1.56578 	2.48947e-158
1.57079 	3.28865e-158
1.57579 	4.08782e-158
1.58079 	4.887e-158
1.58579 	5.68618e-158
1.5908 	6.48536e-158
1.5958 	7.28453e-158
1.6008 	-2.38994e-157
1.6058 	-2.22995e-156
1.61081 	-4.22091e-156
1.61581 	-6.21186e-156
1.62081 	-8.20282e-156
1.62581 	-1.01938e-155
1.63082 	-1.21847e-155
1.63582 	-1.41757e-155
1.64082 	-1.61666e-155
1.64582 	-1.81576e-155
1.65083 	6.20196e-155
1.65583 	5.58018e-154
1.66083 	1.05402e-153
1.66583 	1.55001e-153
1.67084 	2.04601e-153
1.67584 	2.54201e-153
1.68084 	3.03801e-153
1.68584 	3.534e-153
1.69085 	4.03e-153
1.69585 	4.526e-153
1.70085 	-1.60685e-152
1.70585 	-1.39634e-151
1.71086 	-2.632e-151
1.71586 	-3.86766e-151
1.72086 	-5.10332e-151
1.72586 	-6.33897e-151
1.73087 	-7.57463e-151
1.73587 	-8.81029e-151
1.74087 	-1.00459e-150
1.74587 	-1.12816e-150
1.75088 	4.15699e-150
1.75588 	3.49404e-149
1.76088 	6.57238e-149
1.76588 	9.65072e-149
1.77089 	1.27291e-148
1.77589 	1.58074e-148
1.78089 	1.88857e-148
1.78589 	2.19641e-148
1.7909 	2.50424e-148
1.7959 	2.81207e-148
1.8009 	-1.07396e-147
1.8059 	-8.74289e-147
1.81091 	-1.64118e-146
1.81591 	-2.40807e-146
1.82091 	-3.17497e-146
1.82591 	-3.94186e-146
1.83092 	-4.70875e-146
1.83592 	-5.47565e-146
