0 	7.42781e-53
0.0050025 	4.38617e-53
0.010005 	1.34454e-53
0.0150075 	-1.69709e-53
0.02001 	-4.73873e-53
0.0250125 	-7.78036e-53
0.030015 	-1.0822e-52
0.0350175 	-1.38636e-52
0.04002 	-1.69053e-52
0.0450225 	-1.99469e-52
0.050025 	-2.28783e-52
0.0550275 	-3.87367e-53
0.06003 	1.5131e-52
0.0650325 	3.41356e-52
0.070035 	5.31402e-52
0.0750375 	7.21449e-52
0.08004 	9.11495e-52
0.0850425 	1.10154e-51
0.090045 	1.29159e-51
0.0950475 	1.48163e-51
0.10005 	1.65607e-51
0.105053 	2.85409e-52
0.110055 	-1.08526e-51
0.115058 	-2.45592e-51
0.12006 	-3.82658e-51
0.125063 	-5.19725e-51
0.130065 	-6.56791e-51
0.135068 	-7.93858e-51
0.14007 	-9.30924e-51
0.145073 	-1.06799e-50
0.150075 	-1.18829e-50
0.155078 	-2.07331e-51
0.16008 	7.73625e-51
0.165083 	1.75458e-50
0.170085 	2.73554e-50
0.175088 	3.71649e-50
0.18009 	4.69745e-50
0.185093 	5.67841e-50
0.190095 	6.65936e-50
0.195098 	7.64032e-50
0.2001 	8.46229e-50
0.205103 	1.49419e-50
0.210105 	-5.4739e-50
0.215108 	-1.2442e-49
0.22011 	-1.94101e-49
0.225113 	-2.63782e-49
0.230115 	-3.33463e-49
0.235118 	-4.03144e-49
0.24012 	-4.72825e-49
0.245123 	-5.42506e-49
0.250125 	-5.98164e-49
0.255128 	-1.06926e-49
0.26013 	3.84312e-49
0.265133 	8.7555e-49
0.270135 	1.36679e-48
0.275138 	1.85803e-48
0.28014 	2.34926e-48
0.285143 	2.8405e-48
0.290145 	3.33174e-48
0.295148 	3.82298e-48
0.30015 	4.19638e-48
0.305153 	7.59695e-49
0.310155 	-2.67699e-48
0.315158 	-6.11367e-48
0.32016 	-9.55036e-48
0.325163 	-1.2987e-47
0.330165 	-1.64237e-47
0.335168 	-1.98604e-47
0.34017 	-2.32971e-47
0.345173 	-2.67338e-47
0.350175 	-2.92152e-47
0.355178 	-5.35836e-48
0.36018 	1.84985e-47
0.365183 	4.23553e-47
0.370185 	6.62121e-47
0.375188 	9.0069e-47
0.38019 	1.13926e-46
0.385193 	1.37783e-46
0.390195 	1.61639e-46
0.395198 	1.85496e-46
0.4002 	2.01826e-46
0.405203 	3.75157e-47
0.410205 	-1.26795e-46
0.415208 	-2.91106e-46
0.42021 	-4.55416e-46
0.425213 	-6.19727e-46
0.430215 	-7.84038e-46
0.435218 	-9.48349e-46
0.44022 	-1.11266e-45
0.445223 	-1.27697e-45
0.450225 	-1.38337e-45
0.455228 	-2.60696e-46
0.46023 	8.61974e-46
0.465233 	1.98464e-45
0.470235 	3.10732e-45
0.475238 	4.22999e-45
0.48024 	5.35266e-45
0.485243 	6.47533e-45
0.490245 	7.598e-45
0.495248 	8.72067e-45
0.50025 	9.40676e-45
0.505253 	1.79782e-45
0.510255 	-5.81111e-45
0.515258 	-1.34201e-44
0.52026 	-2.1029e-44
0.525263 	-2.86379e-44
0.530265 	-3.62469e-44
0.535268 	-4.38558e-44
0.54027 	-5.14647e-44
0.545273 	-5.90737e-44
0.550275 	-6.3451e-44
0.555278 	-1.23026e-44
0.56028 	3.88457e-44
0.565283 	8.9994e-44
0.570285 	1.41142e-43
0.575288 	1.92291e-43
0.58029 	2.43439e-43
0.585293 	2.94587e-43
0.590295 	3.45736e-43
0.595298 	3.96884e-43
0.6003 	4.24505e-43
0.605303 	8.35287e-44
0.610305 	-2.57448e-43
0.615308 	-5.98424e-43
0.62031 	-9.394e-43
0.625313 	-1.28038e-42
0.630315 	-1.62135e-42
0.635318 	-1.96233e-42
0.64032 	-2.3033e-42
0.645323 	-2.64428e-42
0.650325 	-2.81658e-42
0.655328 	-5.62608e-43
0.66033 	1.69137e-42
0.665333 	3.94535e-42
0.670335 	6.19932e-42
0.675338 	8.4533e-42
0.68034 	1.07073e-41
0.685343 	1.29613e-41
0.690345 	1.52152e-41
0.695348 	1.74692e-41
0.70035 	1.85313e-41
0.705353 	3.75883e-42
0.710355 	-1.10137e-41
0.715358 	-2.57862e-41
0.72036 	-4.05587e-41
0.725363 	-5.53312e-41
0.730365 	-7.01037e-41
0.735368 	-8.48762e-41
0.74037 	-9.96487e-41
0.745373 	-1.14421e-40
0.750375 	-1.20887e-40
0.755378 	-2.49068e-41
0.76038 	7.10736e-41
0.765383 	1.67054e-40
0.770385 	2.63035e-40
0.775388 	3.59015e-40
0.78039 	4.54995e-40
0.785393 	5.50976e-40
0.790395 	6.46956e-40
0.795398 	7.42937e-40
0.8004 	7.81789e-40
0.805403 	1.63661e-40
0.810405 	-4.54467e-40
0.815408 	-1.07259e-39
0.82041 	-1.69072e-39
0.825413 	-2.30885e-39
0.830415 	-2.92698e-39
0.835418 	-3.54511e-39
0.84042 	-4.16323e-39
0.845423 	-4.78136e-39
0.850425 	-5.0116e-39
0.855428 	-1.06628e-39
0.86043 	2.87904e-39
0.865433 	6.82436e-39
0.870435 	1.07697e-38
0.875438 	1.4715e-38
0.88044 	1.86603e-38
0.885443 	2.26056e-38
0.890445 	2.65509e-38
0.895448 	3.04963e-38
